meta_analysis,file_name,es_index,metric,yi,sei,vi,meta_k,meta_metric,meta_avgES,meta_medSE,meta_I_sq,meta_FE_est,meta_RE_est,meta_WLS_est,meta_WW_est,meta_PP_est,meta_pow_WL,meta_pow_PP,meta_pow_WW,is_adequately_powered_WLS,is_adequately_powered_PP,is_adequately_powered_WW,power_individual
Chaplin67-3,Chaplin67-3.dta,54,d,0.31,0.23313027355266566,0.05434972444674072,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.2642585266633082
Chaplin67-3,Chaplin67-3.dta,55,d,0.23,0.23730026770985121,0.056311417055167054,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.1609004547184505
Chaplin67-3,Chaplin67-3.dta,56,d,0.05,0.24029395096334652,0.057741182869575185,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.039893651771743976
Chaplin67-3,Chaplin67-3.dta,57,d,0.38,0.24129022163172859,0.0582209710550887,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.35006942840965494
Chaplin67-3,Chaplin67-3.dta,58,d,0.4,0.2450529115572679,0.06005092946269417,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.3715694560729308
Chaplin67-3,Chaplin67-3.dta,59,d,0.21,0.24525605609044707,0.06015053304904052,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.13485035927201583
Chaplin67-3,Chaplin67-3.dta,60,d,0.12,0.24927728756760176,0.06213916609706082,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.06962250731983632
Chaplin67-3,Chaplin67-3.dta,61,d,0.08,0.25529916436093925,0.06517766332339388,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.04981581179792727
Chaplin67-3,Chaplin67-3.dta,62,d,0.29,0.2565234418656893,0.06580427622661969,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.20341104288212497
Chaplin67-3,Chaplin67-3.dta,63,d,-0.4,0.2633026441830856,0.06932828243380457,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.32966600463968865
Chaplin67-3,Chaplin67-3.dta,64,d,-0.09,0.26365117948616207,0.06951194444444445,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.05276238532721822
Chaplin67-3,Chaplin67-3.dta,65,d,0.14,0.2638328595489534,0.06960777777777778,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.0764502482566829
Chaplin67-3,Chaplin67-3.dta,66,d,0.43,0.2647872011724923,0.07011226190476193,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.3684149074510339
Chaplin67-3,Chaplin67-3.dta,67,d,0.16,0.26883150688891766,0.07227037909616618,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.08615298178139696
Chaplin67-3,Chaplin67-3.dta,68,d,-0.59,0.26965236978469886,0.07271240053050397,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.5901777661392378
Chaplin67-3,Chaplin67-3.dta,69,d,-0.33,0.30496026742164684,0.09300076470588235,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.19000121441865048
Chaplin67-3,Chaplin67-3.dta,70,d,0.89,0.3204508167969685,0.10268872598584428,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.7931321462074907
Chaplin67-3,Chaplin67-3.dta,71,d,0.45,0.32059612687369765,0.10278187656641605,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.2889807392939433
Chaplin67-3,Chaplin67-3.dta,72,d,0.09,0.3221802791530423,0.10380013227513227,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.046415138893498686
Chaplin67-3,Chaplin67-3.dta,73,d,0.58,0.3228079924661098,0.104205,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.43515438486644464
Chaplin67-3,Chaplin67-3.dta,74,d,0.81,0.32932032516444537,0.10845187656641603,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.6913256075701542
Chaplin67-3,Chaplin67-3.dta,75,d,-0.35,0.3337983820963036,0.11142135989010989,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.18102577226430505
Chaplin67-3,Chaplin67-3.dta,76,d,-1.01,0.40133927578261547,0.16107321428571428,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.7110907504036308
Chaplin67-3,Chaplin67-3.dta,77,d,0.5,0.40651741691643456,0.16525641025641027,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.2326827455088214
Chaplin67-3,Chaplin67-3.dta,78,d,-0.42,0.5054824428207175,0.2555125,78,d,0.09794871794871794,0.2031015030257884,11,0.06203698550585198,0.02722277440221051,0.062036985505852016,0.062036985505852,-0.13126826682781462,0.049007722298275214,0.09447671125394774,0.049007722298275214,FALSE,FALSE,FALSE,0.1294255886261746
Chaplin67-4,Chaplin67-4.dta,1,d,-0.37,0.07714095489426095,0.005950726921998403,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.9977188408927451
Chaplin67-4,Chaplin67-4.dta,2,d,-0.14,0.09868682741413466,0.009739089905067201,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.29412596228967824
Chaplin67-4,Chaplin67-4.dta,3,d,0.26,0.10282883513194814,0.010573769334593372,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.7151433032217842
Chaplin67-4,Chaplin67-4.dta,4,d,-0.1,0.10437778680997442,0.01089472237934847,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.15818586397127532
Chaplin67-4,Chaplin67-4.dta,5,d,-0.28,0.10482202612980329,0.010987657161957164,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.7615180836694688
Chaplin67-4,Chaplin67-4.dta,6,d,0.08,0.12472801583264491,0.015557077933548519,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.09365070023964106
Chaplin67-4,Chaplin67-4.dta,7,d,0.1,0.1324495484542046,0.01754288288572269,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.11410251210856459
Chaplin67-4,Chaplin67-4.dta,8,d,0.16,0.13400607175479584,0.017957627267151492,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.22183093654549013
Chaplin67-4,Chaplin67-4.dta,9,d,0.17,0.13403330986030018,0.01796492815210724,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.24457588553978482
Chaplin67-4,Chaplin67-4.dta,10,d,0.01,0.1341649068207563,0.01800022222222222,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.029683552142215297
Chaplin67-4,Chaplin67-4.dta,11,d,-0.49,0.13685740830871315,0.018729950208977827,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.947423465186653
Chaplin67-4,Chaplin67-4.dta,12,d,0.02,0.13784712919678913,0.019001831027796273,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.0347687369741877
Chaplin67-4,Chaplin67-4.dta,13,d,-0.18,0.1390580593660212,0.019337143874643876,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.25284086986076737
Chaplin67-4,Chaplin67-4.dta,14,d,0.02,0.1527607698070887,0.02333585279205434,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.03369408686076003
Chaplin67-4,Chaplin67-4.dta,15,d,0.31,0.15366863852612525,0.023614050466472945,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.52285791948562
Chaplin67-4,Chaplin67-4.dta,16,d,0.38,0.1612881298500528,0.026013860830527497,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.6539593003332886
Chaplin67-4,Chaplin67-4.dta,17,d,0.07,0.16501154601168513,0.02722881031716648,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.06229528261656092
Chaplin67-4,Chaplin67-4.dta,18,d,0.26,0.16623450078644167,0.027633909251717475,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.3460730186346974
Chaplin67-4,Chaplin67-4.dta,19,d,0.1,0.17198959148861184,0.029580419580419584,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.08401376810229877
Chaplin67-4,Chaplin67-4.dta,20,d,-0.36,0.17331180632058102,0.03003698221010259,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.5466417087065558
Chaplin67-4,Chaplin67-4.dta,21,d,0.11,0.17367568150144946,0.030163242344992916,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.09231463268880757
Chaplin67-4,Chaplin67-4.dta,22,d,-0.42,0.1740599127836878,0.030296853238265,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.674712040165694
Chaplin67-4,Chaplin67-4.dta,23,d,-0.18,0.1742078996410835,0.030348392297357817,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.17702770982800897
Chaplin67-4,Chaplin67-4.dta,24,d,0.02,0.17699558395676218,0.03132743674019525,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.03237336503062982
Chaplin67-4,Chaplin67-4.dta,25,d,-0.05,0.17732015807711293,0.03144243846049232,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.046671191021905534
Chaplin67-4,Chaplin67-4.dta,26,d,0,0.1781966112418093,0.031754032258064516,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.024997895148220373
Chaplin67-4,Chaplin67-4.dta,27,d,-0.36,0.17963384417294598,0.03226831797235024,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.5175783636462656
Chaplin67-4,Chaplin67-4.dta,28,d,-0.02,0.18706732119694588,0.034994182659801316,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.03193497229702058
Chaplin67-4,Chaplin67-4.dta,29,d,0.05,0.18709151339368457,0.035003234383939257,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.045251426472182055
Chaplin67-4,Chaplin67-4.dta,30,d,-0.25,0.18715355274710677,0.03502645230586408,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.26624862208414646
Chaplin67-4,Chaplin67-4.dta,31,d,0.29,0.1971442755562925,0.03886586538461539,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.31242223219354726
Chaplin67-4,Chaplin67-4.dta,32,d,0.12,0.2022543021077387,0.04090680272108844,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.08586163442236194
Chaplin67-4,Chaplin67-4.dta,33,d,0.43,0.20350071203434808,0.041412539798486664,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.560806666331021
Chaplin67-4,Chaplin67-4.dta,34,d,0.11,0.20648686512764827,0.04263682547024361,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.07674982284818199
Chaplin67-4,Chaplin67-4.dta,35,d,-0.08,0.20678809269506843,0.04276131528046421,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.05784429859166362
Chaplin67-4,Chaplin67-4.dta,36,d,0.13,0.20692309282507354,0.042817166344294,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.09147162684633414
Chaplin67-4,Chaplin67-4.dta,37,d,0.23,0.2072579778692663,0.042955869390457285,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.1975869650973059
Chaplin67-4,Chaplin67-4.dta,38,d,0.3,0.20866103259424718,0.04353942652329748,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.3007441356056557
Chaplin67-4,Chaplin67-4.dta,39,d,-0.11,0.20982811101825308,0.044027836173488336,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.07553512678093277
Chaplin67-4,Chaplin67-4.dta,40,d,0.29,0.21137590919240973,0.044679774986917845,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.27825384573025347
Chaplin67-4,Chaplin67-4.dta,41,d,0.26,0.21431925987506892,0.04593274515339733,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.2275750691022601
Chaplin67-4,Chaplin67-4.dta,42,d,0.08,0.21452241908471129,0.0460198682899565,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.056247421548777154
Chaplin67-4,Chaplin67-4.dta,43,d,-0.09,0.21717542146508034,0.04716516368853528,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.06110199450994713
Chaplin67-4,Chaplin67-4.dta,44,d,0.11,0.22377583649715177,0.050075625000000006,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.07099282627999892
Chaplin67-4,Chaplin67-4.dta,45,d,0.35,0.22433853049950817,0.05032777626667875,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.34463061390858973
Chaplin67-4,Chaplin67-4.dta,46,d,0.58,0.22726228599802722,0.05164814663704912,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.723113961213381
Chaplin67-4,Chaplin67-4.dta,47,d,0.41,0.22889594486632633,0.0523933535762483,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.43297970009786735
Chaplin67-4,Chaplin67-4.dta,48,d,0.07,0.2310064032301558,0.05336395833333334,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.04876195175766873
Chaplin67-4,Chaplin67-4.dta,49,d,0.16,0.23616992479194587,0.05577623337623337,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.09982984946652296
Chaplin67-4,Chaplin67-4.dta,50,d,-0.25,0.23671181503303415,0.05603248337623337,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.1830339063793609
Chaplin67-4,Chaplin67-4.dta,51,d,0.12,0.23809195161493385,0.056687777423808004,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.07269727139706705
Chaplin67-4,Chaplin67-4.dta,52,d,0.15,0.2382084315801244,0.056743256875862805,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.09170982772841274
Chaplin67-4,Chaplin67-4.dta,53,d,0.58,0.2460050593793314,0.06051848924022837,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.65456514844351
Chaplin67-4,Chaplin67-4.dta,54,d,-0.01,0.2461845205974945,0.060606818181818185,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.02746812617402783
Chaplin67-4,Chaplin67-4.dta,55,d,0.13,0.2464428755494687,0.06073409090909092,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.07600119159378282
Chaplin67-4,Chaplin67-4.dta,56,d,-0.23,0.24699558332451652,0.06100681818181818,111,d,0.02765765765765765,0.24699558332451652,4,-0.0011754042506248396,0.012083715024940314,-0.001175404250624885,-0.00117540425062488,-0.03404145349829797,0.025277304292185665,0.03421399944741388,0.025277304292185665,FALSE,FALSE,FALSE,0.15178465723518597
